ID,classLabelPhishing,favLabel,percentRequestUrls,URLLength,domainLabel,dotsInDomain
74125,0,1,0,0,0,0
65088,1,1,1,1,0,0
40663,0,1,0,0,0,0
13997,1,1,1,-1,0,0
24651,0,1,0,0,0,0
72643,1,1,0,1,0,0
74631,0,0,1,0,0,0
40209,1,1,1,1,0,0
97819,0,0,1,0,0,0
33522,1,1,1,-1,0,0
65418,0,0,1,0,0,0
42542,1,1,0,-1,0,0
98072,0,1,-1,0,0,0
33437,1,0,0,0,0,0
23013,0,1,1,0,0,0
30785,1,0,0,0,0,0
97919,0,1,-1,0,0,0
46929,1,0,0,0,0,0
52352,0,1,0,0,0,0
41325,1,0,0,0,0,0
45670,0,0,-1,0,0,0
32027,1,0,0,0,0,0
75401,0,0,-1,0,0,0
88202,1,0,0,0,0,0
55127,0,1,-1,0,0,0
99354,1,0,0,0,0,0
96746,0,0,1,0,0,0
79229,1,0,0,0,0,0
85167,0,1,0,0,0,0
45250,1,0,0,0,0,0
69674,0,1,0,0,0,0
13349,1,0,0,0,0,0
58202,0,1,0,0,0,0
47967,1,0,0,0,0,0
63500,0,1,0,0,0,0
23284,1,0,0,0,0,0
14759,0,1,-1,0,0,0
98186,1,0,0,0,0,0
38671,0,1,1,0,0,0
67206,1,0,0,0,0,0
97994,0,1,-1,0,0,0
83163,1,0,0,0,0,0
98315,0,1,-1,0,0,0
67085,1,0,0,0,0,0
13908,0,1,0,0,0,0
34132,1,0,0,0,0,0
15297,0,1,0,0,0,0
72358,1,0,0,0,0,0
36606,0,1,1,0,0,0
75717,1,0,0,0,0,0
60048,0,1,1,0,0,0
62135,1,0,0,0,0,0
86645,0,1,-1,0,0,0
31545,1,0,0,0,0,0
53873,0,1,0,0,0,0
23003,1,0,0,0,0,0
11106,0,1,1,0,0,0
93714,1,0,0,0,0,0
46215,0,1,0,0,0,0
59826,1,0,0,0,0,0
29294,0,1,1,0,0,0
84332,1,0,0,0,0,0
81593,0,1,1,0,0,0
31547,1,0,0,0,0,0
66209,0,1,-1,0,0,0
58129,1,0,0,0,0,0
94227,0,1,-1,0,0,0
45592,1,0,0,0,0,0
80997,0,1,0,0,0,0
24075,1,0,0,0,0,0
61634,0,0,1,0,0,0
13532,1,0,0,0,0,0
97889,0,1,0,0,0,0
54249,1,0,0,0,0,0
85222,0,1,0,0,0,0
41149,1,0,0,0,0,0
35480,0,1,1,0,0,0
61523,1,0,0,0,0,0
44609,0,1,1,0,0,0
20314,1,0,0,0,0,0
39594,0,1,0,0,0,0
25060,1,0,0,0,0,0
41118,0,1,0,0,0,0
70203,1,0,0,0,0,0
39134,0,1,0,0,0,0
56663,1,0,0,0,0,0
82846,0,0,1,0,1,0
26670,1,0,0,0,0,0
42657,0,1,-1,0,0,0
20351,1,0,0,0,0,0
10122,0,0,-1,0,0,0
18686,1,0,0,0,0,0
50711,0,1,-1,0,0,0
13540,1,0,0,0,0,0
86397,0,1,1,0,0,0
57290,1,0,0,0,0,0
35405,0,1,-1,0,0,0
73207,1,0,0,0,0,0
48402,0,1,-1,0,0,0
83589,1,0,0,0,0,0
17549,0,1,-1,0,0,0
59919,1,0,0,0,0,0
10518,0,1,0,0,0,0
28067,1,0,0,0,0,0
37767,0,1,-1,0,0,0
39965,1,0,0,0,0,0
16088,0,1,0,0,0,0
60226,1,0,0,0,0,0
34981,0,1,-1,0,0,0
25095,1,0,0,0,0,0
48219,0,1,-1,0,0,0
43695,1,0,0,0,0,0
78653,0,1,1,0,0,0
21040,1,0,0,0,0,0
97896,0,1,-1,0,0,0
59517,1,0,0,0,0,0
58911,0,1,1,0,0,0
88547,1,0,0,0,0,0
88366,0,1,-1,0,0,0
99768,1,0,0,0,0,0
67906,0,1,0,0,0,0
29901,1,0,0,0,0,0
21943,0,1,0,0,1,0
94353,1,0,0,0,0,0
31621,0,1,1,0,0,0
23185,1,0,0,0,0,0
22062,0,1,1,0,0,0
22047,1,0,0,0,0,0
91169,0,1,1,0,0,0
58372,1,0,0,0,0,0
95749,0,1,-1,0,0,0
94842,1,0,0,0,0,0
75812,0,1,0,0,0,0
11443,1,0,0,0,0,0
79993,0,1,0,0,0,0
67252,1,0,0,0,0,0
55926,0,1,0,0,0,0
81261,1,0,0,0,0,0
20204,0,1,0,0,0,0
26404,1,0,0,0,0,0
37953,0,1,0,0,0,0
25817,1,0,0,0,0,0
57684,0,1,1,0,0,0
11735,1,0,0,0,0,0
81625,0,1,-1,0,0,0
28756,1,0,0,0,0,0
86440,0,1,0,0,0,0
50772,1,1,0,0,0,0
64871,0,1,0,0,0,0
53880,1,0,0,0,0,0
60522,0,1,-1,0,0,0
94616,1,1,0,0,0,0
38112,0,1,1,0,0,0
69893,1,1,1,0,0,0
71750,0,1,1,0,0,0
44257,1,1,1,0,0,0
24234,0,1,0,0,0,0
94698,1,1,1,0,0,0
69389,0,1,0,0,0,0
88879,1,1,1,0,0,0
12404,0,0,-1,0,0,0
21992,1,1,1,0,0,0
42877,0,1,-1,0,0,0
64795,1,1,1,-1,0,0
75927,0,1,-1,0,0,0
66060,1,1,1,0,0,0
84263,0,1,-1,0,0,0
64650,1,1,1,1,0,0
74460,0,1,0,0,0,0
73857,1,1,1,0,0,0
37135,0,1,0,0,0,0
24089,1,1,1,0,0,0
78935,0,1,0,0,0,0
81710,1,1,1,0,0,0
93274,0,0,1,0,0,0
16915,1,1,1,0,0,0
67873,0,0,0,0,0,0
68085,1,1,1,0,0,0
16026,0,1,0,0,0,0
85541,1,1,1,0,0,0
22616,0,1,1,0,0,0
69305,1,1,1,0,0,0
69380,0,1,0,0,0,0
80320,1,1,1,-1,0,0
94218,0,1,0,0,0,0
81194,1,1,1,1,0,0
76793,0,1,0,0,0,0
14961,1,1,1,0,0,0
43602,0,1,1,0,0,0
37645,1,1,1,-1,0,0
94828,0,1,1,0,0,0
71658,1,1,1,0,0,0
82201,0,1,0,0,0,0
68766,1,1,1,-1,0,0
98414,0,0,1,0,0,0
68081,1,1,1,0,0,0
18528,0,0,1,0,0,0
24212,1,1,0,0,1,0
60155,0,1,1,0,0,0
67544,1,1,0,0,1,0
78261,0,1,0,0,1,0
10109,1,1,0,0,1,0
44697,0,1,0,0,1,0
92427,1,1,1,0,1,0
98749,0,1,0,0,0,0
74241,1,1,1,0,1,0
55364,0,1,0,0,0,0
24446,1,1,1,0,1,0
24199,0,1,-1,0,0,0
62505,1,1,1,0,1,0
53352,0,1,0,0,0,0
58521,1,1,0,-1,1,1
72193,0,1,-1,0,0,0
68266,1,1,0,0,1,0
89637,0,1,1,0,0,0
24729,1,1,0,-1,1,0
47961,0,1,1,0,0,0
15387,1,1,0,-1,1,0
60998,0,1,1,0,0,0
56497,1,1,0,0,1,0
14722,0,1,0,0,0,0
57241,1,1,0,-1,1,0
40630,0,1,0,0,0,0
50310,1,1,0,-1,1,0
23437,0,1,0,0,0,0
82954,1,1,0,-1,1,0
92895,0,1,1,0,1,0
39953,1,1,0,0,1,0
63101,0,1,0,0,0,0
30058,1,1,0,-1,1,0
93100,0,1,0,0,0,0
95100,1,1,0,0,0,0
17896,0,1,0,0,0,0
69311,1,1,0,-1,0,0
26914,0,1,0,0,0,0
45514,1,1,-1,1,1,0
88407,0,0,0,0,0,0
27405,1,1,0,-1,0,0
31248,0,1,1,0,0,0
12101,1,1,0,-1,0,0
61263,0,1,-1,0,0,0
25767,1,1,0,0,0,0
75795,0,1,-1,0,0,0
41690,1,1,-1,0,0,0
26515,0,1,0,0,0,0
70792,1,1,0,1,0,0
45838,0,1,-1,0,0,0
15646,1,1,0,-1,0,0
10227,0,1,0,0,0,0
79544,1,1,0,-1,0,0
38066,0,1,0,0,0,0
42334,1,1,0,0,0,0
50499,0,1,0,0,0,0
51346,1,1,-1,1,0,0
50258,0,1,1,0,0,0
64616,1,1,0,0,0,0
84986,0,1,1,0,1,0
26919,1,1,-1,0,0,0
73995,0,1,1,0,0,0
24884,1,1,1,-1,0,0
49931,0,1,1,0,0,0
98939,1,1,-1,-1,0,0
18795,0,1,0,0,0,0
11879,1,1,-1,1,0,0
32723,0,1,1,0,0,0
76858,1,1,-1,1,0,0
10076,0,1,-1,0,0,0
88761,1,1,0,0,0,0
69388,0,1,1,0,1,0
92808,1,1,0,-1,0,0
77835,0,1,-1,0,0,0
22321,1,1,0,-1,0,0
47344,0,1,1,0,0,0
84826,1,1,0,0,0,0
45176,0,1,1,0,0,0
10574,1,1,0,1,0,0
80967,0,1,0,0,0,0
26052,1,1,0,1,0,0
80327,0,1,1,0,0,0
83644,1,1,0,1,0,0
75281,0,1,1,0,0,0
70059,1,1,1,-1,0,0
65638,0,0,1,0,0,0
63130,1,1,0,-1,0,0
73963,0,0,1,0,0,0
52692,1,1,1,-1,0,0
53157,0,1,1,0,0,0
55033,1,1,1,-1,0,0
74409,0,1,1,0,0,0
74997,1,1,0,0,1,0
29251,0,1,-1,0,0,0
83121,1,1,1,-1,0,0
69990,0,1,-1,0,0,0
73901,1,1,0,0,0,0
93032,0,1,0,0,0,0
35163,1,1,0,0,0,0
56665,0,0,1,0,0,0
44508,1,1,1,0,0,0
39003,0,0,1,0,0,0
25391,1,1,0,0,0,0
27068,0,0,1,0,0,0
18738,1,1,0,0,0,0
62649,0,1,0,0,0,0
48775,1,1,0,-1,0,0
66569,0,1,0,0,1,0
75975,1,1,0,0,0,0
11360,0,1,-1,0,1,0
60464,1,1,-1,-1,0,0
74816,0,1,1,0,0,0
33971,1,1,1,0,0,0
98444,0,1,0,0,0,0
43866,1,1,0,1,0,0
96327,0,1,-1,0,0,0
83928,1,1,0,0,0,0
45783,0,1,-1,0,0,0
92951,1,1,0,-1,0,0
46044,0,0,1,0,0,0
91221,1,1,0,0,0,0
31771,0,1,-1,0,0,0
96475,1,1,0,0,0,0
36808,0,1,-1,0,0,0
53603,1,1,0,0,0,0
90516,0,1,0,0,0,0
96451,1,1,0,0,0,0
81802,0,1,0,0,1,0
88664,1,1,0,0,0,0
52311,0,1,0,0,0,0
65791,1,1,0,0,0,0
78711,0,1,0,0,0,0
53027,1,1,0,1,0,0
81708,0,0,0,0,1,0
15441,1,1,0,-1,0,0
88671,0,1,0,0,0,0
42231,1,1,0,0,0,0
64889,0,1,0,0,0,0
98167,1,1,0,-1,0,0
12132,0,1,-1,0,0,0
13810,1,1,1,-1,0,0
15503,0,1,0,0,0,0
59831,1,1,0,0,0,0
13906,0,1,0,0,0,0
67426,1,1,0,0,0,0
48886,0,1,1,0,0,0
30145,1,1,0,0,0,0
55854,0,1,0,0,0,0
75156,1,1,0,1,0,0
80847,0,1,0,0,1,0
33396,1,1,1,1,0,1
54719,0,1,0,0,0,0
68566,1,1,0,0,0,0
91813,0,1,1,0,0,0
46447,1,1,0,0,0,0
87333,0,1,1,0,0,0
70422,1,1,0,-1,0,0
93866,0,1,0,0,0,0
27276,1,1,1,1,0,0
78052,0,1,-1,0,0,0
87078,1,1,0,-1,0,0
51028,0,1,0,0,0,0
33291,1,1,0,0,0,0
26407,0,1,0,0,0,0
35149,1,1,1,-1,0,0
79008,0,1,1,0,0,0
85742,1,1,0,-1,0,0
82350,0,1,1,0,0,0
61139,1,1,1,1,0,0
12566,0,1,1,0,0,0
96839,1,1,0,0,0,0
38208,0,1,1,0,0,0
54351,1,1,0,-1,0,0
70269,0,1,1,0,0,0
11314,1,1,1,1,0,0
45948,0,1,-1,0,0,0
45310,1,1,1,0,1,-1
71510,0,1,-1,0,0,0
60642,1,1,0,0,0,0
43384,0,1,0,0,0,0
61297,1,1,0,0,0,0
75286,0,1,-1,0,0,0
44353,1,1,0,0,0,0
65072,0,1,0,0,0,0
59303,1,1,0,0,0,0
68672,0,1,1,0,0,0
39481,1,1,0,0,0,0
86459,0,1,0,0,0,0
16007,1,1,0,0,0,0
48397,0,1,0,0,0,0
27589,1,1,0,0,0,0
95421,0,1,0,0,0,0
71526,1,1,0,0,0,0
30353,0,1,1,0,0,0
48789,1,1,0,0,0,0
83564,0,1,-1,0,0,0
99428,1,1,0,0,0,0
26586,0,1,-1,0,0,0
77272,1,1,0,0,0,0
75858,0,1,1,0,0,0
46205,1,1,0,0,0,0
83894,0,1,-1,0,0,0
86465,1,1,0,0,0,0
90436,0,1,1,0,0,0
87746,1,1,0,0,0,0
81983,0,1,0,0,0,0
27481,1,1,0,0,0,0
10599,0,1,1,0,0,0
39316,1,1,0,0,0,0
83483,0,1,1,0,1,0
25981,1,1,0,0,0,0
48439,0,1,0,0,0,0
22809,1,1,0,0,0,0
27263,0,1,0,0,0,0
61817,1,1,0,0,0,0
79909,0,1,0,0,0,0
89245,1,1,0,0,0,0
56272,0,1,1,0,0,0
61065,1,1,0,0,0,0
56821,0,1,0,0,0,0
46812,1,1,0,0,0,0
78696,0,1,0,0,0,0
47933,1,1,0,0,0,0
34369,0,1,0,0,0,0
16974,1,1,0,0,0,0
10570,0,0,0,0,0,0
38028,1,1,0,0,0,0
51924,0,1,0,0,0,0
25977,1,1,0,0,0,0
71456,0,1,0,0,0,0
41294,1,1,0,0,1,0
88246,0,1,-1,0,0,0
41119,1,1,0,0,0,0
86354,0,1,0,0,0,0
46344,1,1,0,0,0,0
85624,0,1,-1,0,0,0
53202,1,1,0,1,0,0
96833,0,1,0,0,0,0
57344,1,1,0,0,0,0
99689,0,1,0,0,0,0
17036,1,1,0,0,0,0
33954,0,1,1,0,0,0
92653,1,1,0,0,0,0
16630,0,1,0,0,0,0
54731,1,1,0,0,0,0
57743,0,1,0,0,0,0
38586,1,1,0,0,0,0
95470,0,1,0,0,0,0
60153,1,1,0,0,0,0
26582,0,1,-1,0,0,0
25639,1,1,0,0,0,0
58643,0,1,0,0,1,0
82983,1,1,0,0,0,0
94517,0,1,1,0,0,0
78887,1,1,0,0,0,0
97455,0,1,1,0,0,0
56443,1,1,0,0,0,0
11956,0,1,0,0,0,0
38250,1,1,0,0,0,0
66723,0,1,1,0,0,0
78862,1,1,0,0,0,0
59447,0,1,0,0,0,0
66972,1,1,0,0,0,0
77359,0,1,1,0,0,0
83877,1,1,0,0,0,0
54206,0,0,1,0,0,0
72916,1,1,0,0,0,0
13171,0,1,-1,0,0,0
24512,1,1,0,0,0,0
80012,0,1,0,0,0,0
93332,1,1,0,0,0,0
25077,0,0,-1,0,0,0
25388,1,1,0,0,0,0
83247,0,1,-1,0,0,0
13358,1,1,0,0,0,0
26246,0,1,-1,0,0,0
64787,1,1,0,0,0,0
45741,0,1,0,0,0,0
13444,1,1,0,0,0,0
43564,0,1,-1,0,0,0
17587,1,1,0,0,0,0
58205,0,1,0,0,0,0
93783,1,1,0,0,0,0
86691,0,0,1,0,1,0
55478,1,1,0,0,0,0
14432,0,1,-1,0,0,0
86261,1,1,0,0,0,0
37608,0,1,0,0,0,0
16977,1,1,0,0,0,0
30183,0,1,0,0,0,0
71522,1,1,0,0,0,0
38976,0,1,1,0,0,0
28778,1,1,0,0,0,0
85049,0,1,0,0,0,0
34210,1,1,0,0,0,0
42075,0,1,0,0,0,0
66467,1,1,0,0,0,0
74342,0,1,1,0,0,0
86669,1,1,0,0,0,0
77920,0,1,0,0,0,0
30462,1,1,0,0,0,0
82232,0,1,0,0,0,0
10676,1,1,0,0,0,0
11484,0,1,0,0,0,0
67913,1,1,0,0,0,0
35767,0,1,-1,0,0,0
49352,1,1,0,0,0,0
77275,0,0,1,0,0,0
29756,1,1,0,0,0,0
56759,0,1,-1,0,0,0
94994,1,1,0,0,0,0
27753,0,1,0,0,0,0
80846,1,1,0,0,0,0
22620,0,1,-1,0,0,0
61417,1,1,0,0,0,0
91505,0,1,-1,0,0,0
68852,1,1,0,0,0,0
29991,0,1,-1,0,0,0
76994,1,1,1,-1,1,-1
87980,0,1,0,0,0,0
78173,1,1,1,0,0,0
82585,0,1,0,0,1,0
48760,1,1,1,0,1,0
76484,0,1,0,0,0,0
61406,1,1,0,-1,1,0
94284,0,1,0,0,0,0
80074,1,1,1,0,1,0
58550,0,1,1,0,0,0
52793,1,1,0,0,0,0
74547,0,1,1,0,0,0
13772,1,1,1,1,0,0
93737,0,1,-1,0,0,0
80344,1,1,1,0,1,0
42086,0,1,1,0,0,0
74501,1,1,1,1,0,1
95781,0,1,1,0,0,0
43962,1,1,0,-1,0,0
58641,0,1,0,0,0,0
38416,1,1,0,0,1,0
27147,0,1,0,0,1,0
12642,1,1,0,1,0,0
26321,0,1,0,0,0,0
70307,1,1,1,1,0,0
19947,0,1,0,0,0,0
82922,1,1,0,-1,1,0
35058,0,1,0,0,0,0
83621,1,1,0,-1,0,0
58406,0,1,1,0,0,0
84065,1,1,0,0,0,0
90478,0,1,0,0,0,0
98021,1,1,0,0,0,0
53403,0,1,1,0,0,0
83814,1,1,0,0,0,0
35478,0,1,-1,0,0,0
79723,1,1,1,1,0,0
18581,0,1,0,0,0,0
93365,1,1,0,0,0,0
27790,0,1,1,0,0,0
47263,1,1,1,1,0,0
27427,0,1,1,0,0,0
49008,1,1,0,-1,0,0
15892,0,1,0,0,0,0
96254,1,1,0,-1,0,0
16079,0,1,1,0,0,0
88685,1,1,0,-1,0,0
97606,0,1,0,0,0,0
80173,1,1,1,0,0,0
75437,0,1,0,0,0,0
60132,1,1,1,1,0,0
38072,0,0,1,0,0,0
35422,1,1,0,0,0,0
75269,0,0,1,0,0,0
41485,1,1,0,0,0,0
88203,0,1,0,0,0,0
55897,1,1,0,0,0,0
42067,0,1,0,0,0,0
62367,1,1,1,-1,0,0
34995,0,1,0,0,0,0
43607,1,1,1,1,0,0
12605,0,0,1,0,0,0
14445,1,1,0,0,0,0
24255,0,0,1,0,0,0
11783,1,1,0,0,0,0
60533,0,1,-1,0,0,0
80667,1,1,0,0,0,0
11353,0,1,-1,0,0,0
76249,1,1,0,-1,0,0
25508,0,1,0,0,0,0
31562,1,1,1,0,0,0
35664,0,0,1,0,0,0
10478,1,1,1,-1,0,0
59006,0,1,-1,0,0,0
74471,1,1,0,-1,1,0
95248,0,1,1,0,0,0
81734,1,1,1,1,0,0
66069,0,1,0,0,0,0
48842,1,1,0,-1,0,0
44803,0,0,1,0,0,0
43422,1,1,1,0,0,0
22746,0,0,1,0,0,0
13356,1,1,1,0,0,0
15719,0,0,1,0,0,0
80934,1,1,1,0,0,0
11701,0,1,0,0,0,0
37043,1,1,1,-1,0,0
73359,0,1,1,0,0,0
52784,1,1,1,1,0,0
75394,0,1,1,0,0,0
26650,1,1,1,0,0,0
38597,0,1,0,0,0,0
16767,1,1,1,1,0,0
79525,0,1,1,0,0,0
94330,1,1,0,0,0,0
65306,0,0,1,0,0,0
88402,1,1,1,-1,0,0
99082,0,0,1,0,0,0
71157,1,1,1,1,0,0
14730,0,0,1,0,0,0
86103,1,1,0,1,0,0
68867,0,1,-1,0,0,0
54637,1,1,0,-1,0,0
94244,0,0,1,0,0,0
97085,1,1,0,0,0,0
20901,0,0,1,0,0,0
55796,1,1,0,0,0,0
17671,0,1,0,0,0,0
14070,1,1,0,0,0,0
66384,0,1,0,0,0,0
49225,1,1,0,0,0,0
87982,0,1,1,0,0,0
99188,1,1,1,1,0,0
41063,0,1,1,0,0,0
68857,1,1,0,0,0,0
55843,0,1,-1,0,0,0
13949,1,1,0,1,0,0
42185,0,1,-1,0,0,0
84909,1,1,0,-1,0,0
44999,0,1,0,0,0,0
42308,1,1,0,0,0,0
33616,0,1,1,0,0,0
75750,1,1,0,-1,0,0
48273,0,1,0,0,0,0
64944,1,1,0,-1,0,0
65212,0,1,-1,0,0,0
64239,1,1,0,-1,0,0
48744,0,1,1,0,0,0
64108,1,1,0,-1,0,0
31447,0,0,1,0,0,0
20898,1,1,0,0,0,0
94380,0,1,1,0,0,0
78880,1,1,1,0,0,0
64752,0,1,1,0,0,0
61791,1,1,0,-1,0,0
53447,0,0,1,0,0,0
87771,1,1,0,0,0,0
39378,0,1,1,0,0,0
74590,1,1,1,1,0,0
18078,0,1,-1,0,0,0
63553,1,1,1,-1,0,0
71568,0,1,1,0,0,0
46889,1,1,1,-1,0,0
89865,0,1,-1,0,1,0
15523,1,1,0,0,0,0
32689,0,1,1,0,0,0
57234,1,1,0,0,0,0
37798,0,1,0,0,0,0
74165,1,1,0,0,0,0
21024,0,0,1,0,0,0
32751,1,1,0,0,0,0
44959,0,0,1,0,0,0
26413,1,1,0,0,0,0
38948,0,1,1,0,0,0
20517,1,1,1,0,0,0
25693,0,1,1,0,0,0
20760,1,1,0,0,0,0
23232,0,1,1,0,1,0
46863,1,1,1,1,0,0
79755,0,0,1,0,0,0
25059,1,1,1,1,0,0
13344,0,1,1,0,0,0
14106,1,1,1,0,0,0
11721,0,1,1,0,0,0
43711,1,1,0,0,0,0
82632,0,1,0,0,0,0
24425,1,1,0,0,0,0
28145,0,1,0,0,0,0
24723,1,1,1,0,0,0
98527,0,1,1,0,0,0
21344,1,1,0,-1,0,0
60211,0,0,1,0,0,0
25613,1,1,0,0,0,0
34818,0,0,1,0,0,0
88137,1,1,1,0,0,0
53658,0,1,-1,0,0,0
30045,1,1,0,0,0,0
74189,0,1,-1,0,0,0
28171,1,1,1,1,0,0
24861,0,1,0,0,0,0
41486,1,1,-1,1,0,0
78058,0,0,1,0,0,0
94858,1,1,-1,0,0,0
99932,0,1,1,0,0,0
67784,1,1,0,0,0,0
15190,0,1,1,0,0,0
99093,1,1,0,0,1,0
64822,0,1,1,0,0,0
11176,1,1,0,0,1,0
23839,0,1,1,0,0,0
23756,1,1,0,0,0,0
75135,0,1,1,0,0,0
82569,1,1,1,-1,0,0
37328,0,1,1,0,0,0
95668,1,1,0,0,0,0
12681,0,1,1,0,0,0
55524,1,1,1,0,0,0
19290,0,1,0,0,0,0
10416,1,1,1,0,0,0
58073,0,1,0,0,0,0
89810,1,1,1,0,0,0
12443,0,1,1,0,0,0
50207,1,1,1,1,0,0
30096,0,1,0,0,0,0
82909,1,1,1,1,0,0
28860,0,1,1,0,0,0
14847,1,1,0,0,0,0
96726,0,1,1,0,0,0
59895,1,1,0,0,0,0
55164,0,1,0,0,0,0
93780,1,1,1,1,0,0
66539,0,1,-1,0,0,0
49276,1,1,0,0,0,0
45328,0,1,1,0,0,0
18053,1,1,-1,1,0,0
12488,0,1,0,0,0,0
76626,1,1,0,1,0,0
79857,0,1,0,0,0,0
93397,1,1,0,1,0,0
48864,0,1,0,0,0,0
19590,1,1,0,1,0,0
94133,0,1,0,0,0,0
76111,1,1,0,1,0,0
97856,0,1,-1,0,0,0
28044,1,1,-1,1,0,0
82233,0,1,1,0,0,0
55148,1,1,-1,1,0,0
78856,0,1,1,0,0,0
22569,1,1,0,1,0,0
95666,0,1,1,0,0,0
30899,1,1,0,1,0,0
38762,0,1,0,0,0,0
85762,1,1,0,1,0,0
89876,0,1,-1,0,0,0
55180,1,1,-1,1,0,0
79601,0,1,1,0,0,0
35032,1,1,1,1,0,0
68970,0,1,-1,0,0,0
67804,1,1,0,1,0,0
88726,0,1,1,0,0,0
11705,1,1,0,0,1,0
41444,0,1,1,0,0,0
18008,1,1,0,0,1,0
86295,0,0,0,0,0,0
31399,1,1,0,0,1,0
46761,0,0,0,0,0,0
39004,1,1,0,-1,1,0
19386,0,0,0,0,0,0
85459,1,1,0,-1,1,0
17355,0,1,0,0,0,0
36858,1,1,1,-1,1,0
70761,0,1,1,0,0,0
10659,1,1,0,0,1,0
55787,0,1,0,0,0,0
88316,1,1,0,-1,1,0
19134,0,1,1,0,0,0
87428,1,1,0,-1,1,0
44971,0,1,0,0,0,0
59939,1,1,1,-1,1,0
63177,0,1,1,0,1,0
44758,1,1,0,-1,1,0
51530,0,1,1,0,1,0
58082,1,1,0,-1,1,0
95765,0,1,0,0,0,0
80712,1,1,0,-1,1,0
25969,0,1,1,0,0,0
45223,1,1,0,-1,1,0
67023,0,1,-1,0,0,0
66907,1,1,0,-1,1,0
36992,0,1,1,0,0,0
51169,1,1,0,-1,1,0
37753,0,1,0,0,0,0
27000,1,1,0,0,1,0
95581,0,1,0,0,0,0
73619,1,1,1,-1,1,0
19978,0,1,0,0,0,0
15492,1,1,0,-1,1,0
36117,0,1,0,0,0,0
12102,1,1,0,-1,1,0
31311,0,1,-1,0,0,0
14269,1,1,0,1,1,0
88917,0,1,1,0,0,0
59311,1,1,0,1,1,0
78262,0,1,-1,0,0,0
48562,1,1,0,1,1,0
30349,0,1,0,0,0,0
48903,1,1,0,1,1,0
54702,0,1,1,0,0,0
21460,1,1,1,-1,1,0
14517,0,1,0,0,0,0
60338,1,1,0,0,0,0
82283,0,1,0,0,1,0
18608,1,1,0,0,0,0
49645,0,1,-1,0,0,0
31344,1,1,0,0,0,0
16666,0,1,0,0,0,0
70855,1,1,0,0,0,0
97261,0,1,0,0,1,0
41288,1,1,0,0,1,0
78511,0,1,0,0,0,0
83872,1,1,0,0,1,0
52850,0,1,1,0,1,0
25413,1,1,0,1,0,0
51302,0,1,1,0,1,0
13115,1,1,0,1,0,0
56131,0,1,-1,0,0,0
62140,1,1,0,1,0,0
68868,0,1,-1,0,0,0
24331,1,1,0,-1,1,0
87765,0,1,0,0,0,0
18776,1,1,0,1,1,0
43299,0,1,0,0,0,0
39330,1,1,0,1,1,0
85817,0,1,0,0,0,0
95588,1,1,0,1,1,0
12991,0,1,0,0,0,0
64230,1,1,0,-1,1,0
94236,0,1,1,0,0,0
63611,1,1,0,1,1,0
57112,0,1,0,0,0,0
79966,1,1,0,1,1,0
67236,0,1,1,0,0,0
76695,1,1,0,1,1,0
62422,0,1,0,0,0,0
50741,1,1,0,0,0,0
56304,0,1,0,0,0,0
76545,1,1,0,1,0,0
63162,0,1,0,0,0,0
22209,1,1,0,1,0,0
27480,0,1,0,0,0,0
37295,1,1,0,1,0,0
99084,0,1,0,0,0,0
64337,1,1,0,1,0,0
47600,0,1,0,0,0,0
53830,1,1,0,1,0,0
75768,0,0,1,0,0,0
16273,1,1,1,0,0,0
54705,0,1,0,0,0,0
15722,1,1,1,-1,0,0
44531,0,1,-1,0,0,0
36209,1,1,0,-1,0,-1
45944,0,1,0,0,0,0
69407,1,1,0,-1,0,-1
10240,0,0,1,0,0,0
24500,1,1,0,0,0,-1
52735,0,1,0,0,0,0
83677,1,1,0,1,0,1
21836,0,1,1,0,0,0
50479,1,1,0,-1,0,0
77421,0,1,0,0,0,0
92262,1,1,0,-1,0,0
96286,0,1,0,0,0,0
88934,1,1,0,0,0,0
44024,0,1,1,0,1,0
12160,1,1,0,1,0,1
62178,0,1,1,0,0,0
41193,1,1,0,1,0,1
51291,0,1,0,0,0,0
54836,1,1,0,1,0,1
82953,0,1,0,0,0,0
56712,1,1,0,-1,0,0
36704,0,1,-1,0,0,0
46285,1,1,0,0,0,0
34480,0,1,0,0,0,0
51230,1,1,0,1,0,0
56236,0,1,1,0,0,0
64764,1,1,0,1,0,0
73303,0,0,1,0,0,0
28514,1,1,0,-1,0,0
53127,0,1,0,0,0,0
57658,1,1,0,1,0,0
15810,0,1,-1,0,0,0
14543,1,1,0,1,0,1
13806,0,1,-1,0,0,0
58460,1,1,0,1,0,1
92943,0,1,0,0,0,0
54811,1,1,0,1,0,1
23887,0,1,-1,0,0,0
75890,1,1,0,1,0,1
42557,0,1,0,0,0,0
55084,1,1,0,-1,0,0
34607,0,1,1,0,0,0
98538,1,1,0,-1,0,0
27571,0,1,-1,0,0,0
21799,1,1,0,1,0,0
32717,0,1,-1,0,0,0
20447,1,1,0,1,0,1
57887,0,1,-1,0,0,0
38794,1,1,0,1,0,1
90194,0,0,0,0,0,0
51923,1,1,1,0,0,0
20790,0,1,0,0,0,0
64046,1,1,0,1,0,1
91528,0,1,0,0,0,0
14683,1,1,0,1,0,1
74840,0,1,-1,0,0,0
81535,1,1,0,1,0,0
75923,0,1,0,0,1,0
31117,1,1,0,1,0,0
45826,0,1,0,0,0,0
47756,1,1,0,0,0,0
